,PKMuestreo,FechaMuestreo,IDPiscina,PKCiclo,KilosAlimento,FechaSiembra,FechaCosecha,CantidadSembrada,Hectareas,days_from_last_monitoring,cycle_days,survival_updated_at,Supervivencia,PesoPromedio2,CantidadCosechada,biomass_harvested,CantidadCosechada_cum,biomass_harvested_cum,stocked_minus_harvested,live_animals,live_biomass,cumulative_biomass,kg/ha/day,cumulative_fcr,density_ha,density_ha_bin,biomass_ha,NombreProveedor,Proveedor,Codigo,Especie,Origen,Proceso,Descripcion,MnProveedor,total_feed_given,cycle_feed_cost,start_weight,start_cycle_days,CantidadCosechada_harvested,VentaUSDReal,average_weight_harvest,Parcial,final_sale,partial_harvest_qty,partial_harvest_rev,final_biomass_harvested,cycle_fcr,cycle_weekly_growth_rate,rev_ha_day,cycle_feed_ha_day,total_qty_harvested_ha,total_qty_harvested_ha_day,avg_feed_cost_$,cycle_survival
333,141553,2022-11-07,75,5188,4400.0,2022-08-19,2022-11-08,1392000,10.5,7.0,81,2022-11-07,87.0,22.8,0.0,0.0,376130.0,6886.0,1015870.0,883807.0,20151.0,27037.0,59.9,1.444,132571.0,130-160k,2575.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SP,39050.0,45867.0,1.0,3,1249507.0,91793.0,22.799999,2.0,1.0,376130.0,23777.0,26799.0,1.457,1.96,107.93,45.91,119000.67,1469.14,1.17,89.8
334,141518,2022-11-07,24,5189,3500.0,2022-08-19,2022-11-07,1551000,15.4,7.0,80,,66.0,,0.0,0.0,0.0,0.0,1551000.0,1023660.0,,,32.5,,100714.0,<130K,,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SP,42485.0,49544.700000000004,0.8,3,1063736.0,98546.0,26.5,0.0,1.0,0.0,0.0,28189.0,1.507,,79.99,34.48,69073.77,863.42,1.17,68.60000000000001
335,141989,2022-11-14,22,5190,4700.0,2022-08-19,2022-11-15,1722000,12.5,7.0,88,2022-11-14,80.0,27.0,0.0,0.0,217114.0,3717.0,1504886.0,1203909.0,32506.0,36223.0,53.7,1.442,137760.0,130-160k,2898.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SP,52225.0,60279.5,1.0,3,1464633.0,135321.0,27.0,1.0,1.0,217114.0,9674.0,37400.0,1.396,2.14,123.02,47.48,117170.64,1331.48,1.15,85.1
336,141994,2022-11-14,31,5191,4650.0,2022-08-20,2022-11-16,1607000,14.0,7.0,88,2022-11-14,84.0,26.3,0.0,0.0,0.0,0.0,1607000.0,1349880.0,35502.0,35502.0,47.4,1.508,114786.0,<130K,2536.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SP,53550.0,61353.00000000001,0.8,2,1292154.0,113053.0,26.0,0.0,1.0,0.0,0.0,33596.0,1.594,2.08,91.76,43.47,92296.71,1048.83,1.15,80.4
337,141521,2022-11-07,30,5197,2125.0,2022-09-13,2022-11-12,922000,9.0,7.0,60,2022-11-07,70.0,23.2,0.0,0.0,0.0,0.0,922000.0,645400.0,14973.0,14973.0,33.7,0.993,102444.0,<130K,1664.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,ACUTEC,14875.0,17826.5,3.7,6,673191.0,52291.0,23.5,0.0,1.0,0.0,0.0,15820.0,0.94,2.53,96.84,27.55,74799.0,1246.65,1.2,73.0
338,143022,2022-12-05,41,5198,5525.0,2022-09-13,2022-12-08,1427660,11.4,7.0,86,2022-12-05,75.0,26.5,0.0,0.0,0.0,0.0,1427660.0,1070745.0,28375.0,28375.0,69.2,1.508,125233.0,<130K,2489.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,JC,42800.0,49216.0,2.45,6,1118365.0,94187.0,26.299999,0.0,1.0,0.0,0.0,29413.0,1.455,2.1,96.07,43.66,98102.19,1140.72,1.15,78.3
339,143793,2022-12-19,39,5199,3600.0,2022-09-16,2022-12-20,1737360,12.7,7.0,95,,70.0,30.0,0.0,0.0,476280.0,11907.0,1261080.0,882756.0,26483.0,38390.0,40.5,1.31,136800.0,130-160k,3023.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SP,50275.0,59822.50000000001,0.0,3,1189094.0,109489.0,29.5,1.0,1.0,476280.0,35593.0,32935.0,1.526,2.28,90.75,41.67,93629.45,985.57,1.19,68.4
340,144247,2022-12-26,23,5203,2650.0,2022-09-20,2022-12-28,2219000,16.200001,7.0,99,,78.0,28.6,1103011.0,29671.0,1103011.0,29671.0,1115989.0,870471.0,24895.0,54566.0,23.4,1.306,136975.0,130-160k,3368.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SP,71260.0,82174.2,1.9,6,1361562.0,127600.0,28.0,1.0,1.0,1103011.0,102134.0,36910.0,1.931,2.01,79.56,44.43,84047.03,848.96,1.15,61.4
341,143790,2022-12-19,36,5211,7500.0,2022-09-27,2022-12-21,1986000,15.1,7.0,85,,80.0,26.8,0.0,0.0,0.0,0.0,1986000.0,1588800.0,42580.0,42580.0,71.0,1.467,131523.0,130-160k,2820.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SP,62485.0,71288.70000000001,2.5,6,1590077.0,147798.0,27.309999,0.0,1.0,0.0,0.0,43425.0,1.439,2.15,115.15,48.68,105303.11,1238.86,1.14,80.10000000000001
342,143411,2022-12-12,37,5212,4375.0,2022-09-27,2022-12-18,1271000,9.8000002,7.0,82,2022-12-12,66.0,27.0,0.0,0.0,0.0,0.0,1271000.0,838860.0,22649.0,22649.0,63.8,1.354,129694.0,<130K,2311.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SP,30675.0,35415.5,2.4,6,882404.0,90208.0,28.700001,0.0,1.0,0.0,0.0,25325.0,1.211,2.27,112.25,38.17,90041.22,1098.06,1.15,69.39999999999999
343,145411,2023-01-16,74,5213,5175.0,2022-10-06,2023-01-20,1655000,11.0,7.0,106,,89.0,29.6,0.0,0.0,606376.0,13173.0,1048624.0,933275.0,27625.0,40798.0,67.2,1.485,150455.0,130-160k,3709.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,ACUTEC,60575.0,69688.5,1.3,4,1167236.0,112654.0,31.4,2.0,1.0,606376.0,42943.0,30784.0,1.968,1.94,96.62,51.95,106112.36,1001.06,1.15,70.5
344,145382,2023-01-16,25,5216,5075.0,2022-10-06,2023-01-21,1779000,12.0,7.0,107,2023-01-16,86.0,30.0,0.0,0.0,723031.0,14605.0,1055969.0,908133.0,27244.0,41849.0,60.4,1.533,148250.0,130-160k,3487.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,ACUTEC,64175.0,73624.5,1.1,4,1314082.0,122123.0,31.4,2.0,1.0,723031.0,47126.0,33164.0,1.935,1.96,95.11,49.98,109506.83,1023.43,1.15,73.9
345,146007,2023-01-23,67,5218,1650.0,2022-10-08,2023-01-24,772920,6.0,7.0,108,,62.0,28.6,0.0,0.0,172560.0,4314.0,600360.0,372223.0,10646.0,14960.0,39.3,1.731,128820.0,<130K,2493.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SP,25900.0,30210.0,0.13,2,514975.0,48088.0,26.5,1.0,1.0,172560.0,14224.0,13388.0,1.935,1.88,74.21,39.97,85829.17,794.71,1.17,66.60000000000001
346,145993,2023-01-23,46,5220,1950.0,2022-10-09,2023-01-25,714970,5.3000002,7.0,108,2023-01-23,65.0,31.0,0.0,0.0,134411.0,3535.0,580559.0,377363.0,11698.0,15233.0,52.6,1.574,134900.0,130-160k,2874.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SP,23980.0,27994.0,0.13,1,489178.0,53598.0,30.0,1.0,1.0,134411.0,12382.0,14178.0,1.691,2.02,93.64,41.89,92297.73,854.61,1.17,68.4
347,146941,2023-01-30,64,5225,2550.0,2022-10-13,2023-02-04,925000,7.1999998,7.0,114,2023-01-30,67.0,33.0,0.0,0.0,148876.0,3841.0,776124.0,520003.0,17160.0,21001.0,50.6,1.874,128472.0,<130K,2917.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SP,39350.0,45309.00000000001,1.2,4,665573.0,88414.0,33.0,1.0,1.0,148876.0,13562.0,20892.0,1.883,2.02,107.72,47.94,92440.7,810.88,1.15,72.0
348,145973,2023-01-23,26,5226,4950.0,2022-10-14,2023-01-26,1591000,13.2,7.0,104,2023-01-23,86.0,27.0,0.0,0.0,532245.0,10762.0,1058755.0,910529.0,24584.0,35346.0,53.6,1.978,120530.0,<130K,2678.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SP,69900.0,80434.0,1.0,3,1388790.0,125104.0,27.5,1.0,1.0,532245.0,35151.0,34317.0,2.037,1.8,91.13,50.92,105211.36,1011.65,1.15,87.3
349,146924,2023-01-30,40,5235,2250.0,2022-10-27,2023-02-04,1800000,12.4,7.0,100,2023-01-30,67.0,31.0,0.0,0.0,231354.0,4442.0,1568646.0,1050993.0,32581.0,37023.0,25.9,1.36,145161.0,130-160k,2986.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,ACUTEC,50350.0,58425.00000000001,0.71,4,1154652.0,114946.0,28.200001,1.0,1.0,231354.0,13668.0,30479.0,1.652,2.21,92.7,40.6,93117.1,931.17,1.16,64.1
350,145990,2023-01-23,43,5236,6550.0,2022-10-28,2023-01-29,2079999,16.799999,7.0,93,2023-01-23,68.0,33.51,0.0,0.0,275022.0,6386.0,1804977.0,1227384.0,41130.0,47516.0,55.7,1.081,123809.0,<130K,2828.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,ACUTEC,51375.0,60048.50000000001,0.81,3,1168292.0,136067.0,31.5,1.0,1.0,275022.0,21542.0,34524.0,1.488,2.54,87.09,32.88,69541.19,747.75,1.17,56.2
351,146928,2023-01-30,44,5237,2875.0,2022-10-28,2023-02-03,1960000,14.7,7.0,98,2023-01-30,64.0,30.67,0.0,0.0,337602.0,6617.0,1622398.0,1038335.0,31846.0,38463.0,27.9,1.307,133333.0,130-160k,2617.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,ACUTEC,50288.0,58432.96000000001,0.82,3,1264462.0,127539.0,29.299999,1.0,1.0,337602.0,21230.0,33774.0,1.489,2.2,88.53,34.91,86017.82,877.73,1.16,64.5
352,146904,2023-01-30,20,5238,2275.0,2022-11-01,2023-02-01,1060000,5.9000001,7.0,92,2023-01-30,57.0,27.9,0.0,0.0,93033.0,2270.0,966967.0,551171.0,15378.0,17648.0,55.1,1.558,179661.0,>160k,2991.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,ACUTEC,27500.0,31442.000000000004,1.3,6,562961.0,59456.0,27.9,1.0,1.0,93033.0,8659.0,15381.0,1.788,2.17,109.54,50.66,95417.12,1037.14,1.14,53.1
353,146903,2023-01-30,19,5239,1775.0,2022-11-02,2023-02-02,1071000,6.5,7.0,92,2023-01-30,38.0,31.8,0.0,0.0,0.0,0.0,1071000.0,406980.0,12942.0,12942.0,39.0,1.731,164769.0,>160k,1991.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,ACUTEC,22400.0,25880.0,1.2,5,432968.0,54879.0,31.0,0.0,1.0,0.0,0.0,13422.0,1.669,2.46,91.77,37.46,66610.46,724.03,1.16,40.400000000000006
354,146918,2023-01-30,34,5240,3725.0,2022-11-02,2023-02-06,2130000,14.8,7.0,96,2023-01-30,28.0,35.6,0.0,0.0,0.0,0.0,2130000.0,596400.0,21232.0,21232.0,36.0,2.036,143919.0,130-160k,1435.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,ACUTEC,43225.0,49811.5,1.2,5,531247.0,95269.0,37.220001,0.0,1.0,0.0,0.0,19773.0,2.186,2.65,67.05,30.42,35895.07,373.91,1.15,24.9
355,147854,2023-02-20,27,5244,1225.0,2022-11-15,2023-02-20,1252000,8.8000002,7.0,97,,74.0,,0.0,0.0,161497.0,2697.0,1090503.0,806972.0,,,19.9,,142273.0,130-160k,,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SP,32975.0,37992.5,1.1,6,729037.0,71385.0,28.620001,1.0,1.0,161497.0,8370.0,18940.0,1.741,,83.63,38.63,82845.11,854.07,1.15,58.199999999999996
356,147855,2023-02-20,28,5245,1750.0,2022-11-15,2023-02-21,1061000,7.4000001,7.0,98,,60.0,27.72,0.0,0.0,0.0,0.0,1061000.0,636600.0,17647.0,17647.0,33.8,1.673,143378.0,130-160k,2385.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SP,29525.0,33917.5,1.1,6,605014.0,68471.0,27.719999,0.0,1.0,0.0,0.0,16771.0,1.76,2.03,94.42,40.71,81758.65,834.27,1.15,56.99999999999999
357,147856,2023-02-20,29,5246,1625.0,2022-11-15,2023-02-20,1360000,9.3000002,7.0,97,,67.0,,0.0,0.0,180162.0,3333.0,1179838.0,790491.0,,,25.0,,146237.0,130-160k,,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SP,35025.0,40335.5,1.1,6,788414.0,75024.0,27.51,1.0,1.0,180162.0,10108.0,20066.0,1.745,,83.17,38.83,84775.7,873.98,1.15,57.99999999999999
358,147243,2023-02-13,75,5247,3000.0,2022-11-16,2023-02-18,1510000,10.5,7.0,94,,69.0,28.0,0.0,0.0,261680.0,4548.0,1248320.0,861341.0,24118.0,28666.0,40.8,1.281,143810.0,130-160k,2730.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SP,36735.0,42448.50000000001,1.0,5,964859.0,92001.0,28.0,1.0,1.0,261680.0,14916.0,24237.0,1.516,2.12,93.21,37.22,91891.33,977.57,1.16,63.9
359,147222,2023-02-13,33,5248,3600.0,2022-11-19,2023-02-16,1635000,9.3000002,7.0,89,,68.0,23.85,0.0,0.0,210466.0,3660.0,1424534.0,968683.0,23103.0,26763.0,55.3,1.538,175806.0,>160k,2878.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SP,41150.0,49369.0,0.5,2,1066273.0,81186.0,23.85,1.0,1.0,210466.0,10974.0,24071.0,1.71,1.88,98.09,49.72,114653.01,1288.24,1.2,65.2
360,147814,2023-02-27,30,5254,2590.0,2022-11-24,2023-03-03,1346000,9.0,7.0,99,2023-02-27,72.0,24.6,180909.0,4776.0,373909.0,8443.0,972091.0,699906.0,17218.0,25661.0,41.1,1.504,149556.0,130-160k,2851.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,ACUTEC,38590.0,45989.8,0.9,4,914024.0,82652.0,26.4,2.0,1.0,373909.0,31139.0,22567.0,1.71,1.75,92.76,43.31,101558.22,1025.84,1.19,67.9
361,146965,2023-02-06,42,5255,5325.0,2022-11-24,2023-02-11,3680640,28.4,7.0,79,2023-02-06,63.0,23.6,358093.0,8186.0,608290.0,13265.0,3072350.0,1935580.0,45680.0,58945.0,26.8,1.03,129600.0,<130K,2076.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,ACUTEC,60725.0,71453.5,0.22,4,2197401.0,179078.0,22.860001,2.0,1.0,608290.0,48001.0,49020.0,1.239,2.18,79.82,27.07,77373.27,979.41,1.18,59.699999999999996
362,147858,2023-02-20,31,5256,4500.0,2022-11-25,2023-02-24,2688000,14.0,7.0,91,,67.0,25.8,0.0,0.0,556547.0,10800.0,2131453.0,1428074.0,36844.0,47644.0,45.9,1.302,192000.0,>160k,3403.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,ACUTEC,62045.0,73335.90000000001,0.8,3,1653509.0,140784.0,26.0,2.0,1.0,556547.0,28075.0,39321.0,1.578,1.99,110.51,48.7,118107.79,1297.89,1.18,61.5
363,147212,2023-02-13,22,5257,4375.0,2022-12-01,2023-02-18,2304000,12.5,7.0,79,,67.0,20.2,342708.0,6251.0,342708.0,6251.0,1961292.0,1314066.0,26544.0,32795.0,50.0,1.535,184320.0,>160k,2624.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,ACUTEC,50325.0,58317.50000000001,1.0,4,1540512.0,101078.0,20.950001,1.0,1.0,342708.0,19806.0,31345.0,1.606,1.79,102.36,50.96,123240.96,1560.01,1.16,66.9
364,147811,2023-02-27,24,5258,3775.0,2022-12-01,2023-03-04,2030000,15.4,7.0,93,2023-02-27,71.0,24.2,204699.0,5097.0,526460.0,10760.0,1503540.0,1067513.0,25834.0,36594.0,35.0,1.435,131818.0,130-160k,2376.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,ACUTEC,52500.0,60394.700000000004,1.0,4,1368023.0,120715.0,25.719999,2.0,1.0,526460.0,38951.0,32405.0,1.62,1.82,84.29,36.66,88832.66,955.19,1.15,67.4
365,147221,2023-02-13,32,5260,4750.0,2022-12-02,2023-02-19,2322000,17.0,7.0,79,,70.0,19.9,0.0,0.0,483000.0,7245.0,1839000.0,1287300.0,25617.0,32862.0,39.9,1.499,136588.0,130-160k,1933.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,ACUTEC,49275.0,57282.5,0.9,3,1824921.0,114441.0,20.299999,1.0,1.0,483000.0,15569.0,34486.0,1.429,1.75,85.21,36.69,107348.29,1358.84,1.16,78.60000000000001
366,147862,2023-02-20,35,5261,1700.0,2022-12-08,2023-02-24,835000,5.4000001,7.0,78,,55.0,27.0,0.0,0.0,0.0,0.0,835000.0,459250.0,12400.0,12400.0,45.0,1.357,154630.0,130-160k,2296.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,LA,16825.0,20059.5,1.0,4,350185.0,37325.0,27.0,0.0,1.0,0.0,0.0,9455.0,1.779,2.46,88.62,39.95,64849.07,831.4,1.19,41.9
367,147819,2023-02-27,38,5262,1599.0,2022-12-08,2023-03-05,959000,5.0999999,7.0,87,2023-02-27,67.0,21.9,135571.0,2847.0,275821.0,5206.0,683179.0,457730.0,10024.0,15230.0,44.8,1.513,188039.0,>160k,2986.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,LA,23049.0,26758.792,0.8,4,682370.0,50819.0,23.209999,2.0,1.0,275821.0,17379.0,14642.0,1.574,1.78,114.53,51.95,133798.04,1537.91,1.16,71.2
368,146964,2023-02-06,41,5263,6025.0,2022-12-13,2023-02-09,2650400,11.4,7.0,58,2023-02-06,60.0,14.89,0.0,0.0,0.0,0.0,2650400.0,1590240.0,23679.0,23679.0,75.5,1.269,232491.0,>160k,2077.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SP,30050.0,35935.0,0.52,6,1408276.0,42086.0,14.5,0.0,1.0,0.0,0.0,20420.0,1.472,1.93,63.65,45.45,123532.98,2129.88,1.2,53.1
369,147863,2023-02-20,36,5267,4975.0,2022-12-28,2023-02-21,2159000,15.1,7.0,55,,77.0,20.5,0.0,0.0,312332.0,4888.0,1846668.0,1421934.0,29150.0,34038.0,47.1,1.007,142980.0,130-160k,2254.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SP,34285.0,40545.5,2.6,5,1759713.0,113129.0,21.0,1.0,1.0,312332.0,14285.0,35283.0,0.972,2.51,136.22,41.28,116537.28,2118.86,1.18,81.5
370,147818,2023-02-27,37,5268,3300.0,2022-12-28,2023-03-02,1398000,9.8000002,7.0,64,2023-02-27,66.0,24.0,0.0,0.0,0.0,0.0,1398000.0,922680.0,22144.0,22144.0,48.1,1.161,142653.0,130-160k,2260.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SP,25700.0,29910.4,2.6,5,984996.0,92260.0,25.059999,0.0,1.0,0.0,0.0,24684.0,1.041,2.54,147.1,40.98,100509.79,1570.47,1.16,70.5
371,148399,2023-03-06,23,5269,5400.0,2022-12-30,2023-03-11,2178000,16.200001,7.0,71,,75.0,25.3,0.0,0.0,370602.0,6467.0,1807398.0,1355548.0,34295.0,40762.0,47.6,1.089,134444.0,130-160k,2516.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SP,44400.0,51378.0,2.1,3,1595318.0,151012.0,28.200001,1.0,1.0,370602.0,20188.0,41004.0,1.083,2.39,131.29,38.6,98476.41,1386.99,1.16,73.2
372,152371,2023-04-10,39,5270,2100.0,2023-01-09,2023-04-10,1884800,12.7,7.0,91,2023-04-10,66.0,27.74,0.0,0.0,882991.0,19900.0,1001809.0,661194.0,18342.0,38242.0,23.6,1.297,148409.0,130-160k,3011.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SP,49600.0,56719.100000000006,0.0,7,1293444.0,112513.0,26.700001,2.0,1.0,882991.0,69819.0,30777.0,1.612,2.31,97.35,42.92,101845.98,1119.19,1.14,68.60000000000001
373,152394,2023-04-10,74,5278,4450.0,2023-01-25,2023-04-14,1444000,11.0,7.0,79,2023-04-10,89.0,27.3,0.0,0.0,509837.0,9443.0,934163.0,831405.0,22697.0,32140.0,57.8,1.252,131273.0,130-160k,2922.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SP,40250.0,45933.1,4.1,5,1205301.0,88351.0,28.0,2.0,1.0,509837.0,27052.0,28916.0,1.392,2.19,101.67,46.32,109572.82,1387.0,1.14,83.5
374,152773,2023-04-24,25,5279,4350.0,2023-01-25,2023-04-28,1652000,12.0,7.0,93,2023-04-24,72.0,30.2,0.0,0.0,363050.0,4785.0,1288950.0,928044.0,28027.0,32812.0,51.8,1.67,137667.0,130-160k,2734.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SP,54800.0,62451.200000000004,3.8,5,1259950.0,119749.0,30.0,1.0,1.0,363050.0,9081.0,31692.0,1.729,2.1,107.3,49.1,104995.83,1128.99,1.14,76.3
375,152768,2023-04-24,20,5285,2525.0,2023-02-14,2023-04-27,1010000,5.9000001,7.0,72,2023-04-24,84.0,22.8,0.0,0.0,236562.0,3785.0,773438.0,649688.0,14813.0,18598.0,61.1,1.276,171186.0,>160k,3152.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SP,23726.0,26866.600000000002,2.9,6,839111.0,54433.0,22.75,1.0,1.0,236562.0,10640.0,17493.0,1.356,2.11,128.14,55.85,142222.2,1975.31,1.13,83.1
376,152614,2023-04-17,64,5289,2975.0,2023-02-15,2023-04-20,1001000,7.1999998,7.0,64,,82.0,23.3,0.0,0.0,208032.0,3911.0,792968.0,650234.0,15150.0,19061.0,59.0,1.195,139028.0,130-160k,2647.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SP,22775.0,25748.500000000004,2.9,5,905505.0,70635.0,24.139999,1.0,1.0,208032.0,11556.0,20748.0,1.098,2.42,153.29,49.42,125764.59,1965.07,1.13,90.5
377,152601,2023-04-17,44,5291,3775.0,2023-02-09,2023-04-17,1924230,14.7,7.0,67,,65.0,,0.0,0.0,0.0,0.0,1924230.0,1250750.0,,,36.7,,130900.0,130-160k,,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SP,34250.0,39299.0,1.8,4,1317696.0,106702.0,23.0,0.0,1.0,0.0,0.0,30307.0,1.13,,108.34,34.78,89639.18,1337.9,1.15,68.5
378,152600,2023-04-17,43,5292,5675.0,2023-02-09,2023-04-18,2227680,16.799999,7.0,68,,67.0,24.7,0.0,0.0,0.0,0.0,2227680.0,1492546.0,36866.0,36866.0,48.3,1.126,132600.0,130-160k,2194.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SP,41500.0,47410.0,1.77,4,1608213.0,130351.0,23.5,0.0,1.0,0.0,0.0,37793.0,1.098,2.51,114.1,36.33,95726.97,1407.75,1.14,72.2
379,152808,2023-04-24,67,5296,2050.0,2023-02-14,2023-04-30,840000,6.0,7.0,75,2023-04-24,60.0,21.0,0.0,0.0,0.0,0.0,840000.0,504000.0,10584.0,10584.0,48.8,1.214,140000.0,130-160k,1764.0,AQUATROPICAL,AQ,VLL,V,L,L,Laboratorio,GAR,12850.0,15198.2,1.46,6,496635.0,34066.0,20.799999,0.0,1.0,0.0,0.0,10330.0,1.244,1.98,75.7,28.56,82772.5,1103.63,1.18,59.099999999999994
380,152792,2023-04-24,46,5297,2100.0,2023-02-15,2023-05-01,798000,5.3000002,7.0,75,2023-04-24,57.0,24.2,0.0,0.0,0.0,0.0,798000.0,454860.0,11008.0,11008.0,56.6,1.21,150566.0,130-160k,2077.0,AQUATROPICAL,AQ,VLL,V,L,L,Laboratorio,GAR,13325.0,15665.1,1.38,5,491835.0,40200.0,24.25,0.0,1.0,0.0,0.0,11927.0,1.117,2.28,101.13,33.52,92799.05,1237.32,1.18,61.6
381,152767,2023-04-24,19,5302,2525.0,2023-02-16,2023-04-28,1027000,6.5,7.0,71,2023-04-24,80.0,24.0,0.0,0.0,210278.0,3785.0,816722.0,653378.0,15681.0,19466.0,55.5,1.23,158000.0,130-160k,2995.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SP,23950.0,27009.000000000004,2.6,4,872148.0,67768.0,23.0,1.0,1.0,210278.0,10888.0,19008.0,1.26,2.24,146.84,51.9,134176.62,1889.81,1.13,84.89999999999999
382,154002,2023-05-15,34,5303,2625.0,2023-02-16,2023-05-16,2209000,14.8,7.0,89,2023-05-15,80.0,30.8,0.0,0.0,1366542.0,26393.0,842458.0,673966.0,20758.0,47151.0,25.3,1.16,149257.0,130-160k,3186.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SP,54675.0,61614.50000000001,2.6,4,1770477.0,136055.0,31.0,2.0,1.0,1366542.0,89558.0,38915.0,1.405,2.32,103.29,41.51,119626.82,1344.12,1.13,80.10000000000001
383,153448,2023-05-08,26,5304,3600.0,2023-02-17,2023-05-11,1845000,13.2,7.0,83,2023-05-08,88.0,24.8,750809.0,17644.0,1144216.0,24804.0,700784.0,616690.0,15294.0,40098.0,39.0,1.425,139773.0,130-160k,3038.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SP,57125.0,63517.50000000001,2.2,3,1489460.0,112851.0,24.6,2.0,1.0,1144216.0,83270.0,33297.0,1.716,1.98,103.0,52.14,112837.88,1359.49,1.11,80.7
384,155710,2023-06-05,42,5311,2250.0,2023-03-11,2023-06-05,3692000,28.4,7.0,86,,69.0,,0.0,0.0,1460251.0,31143.0,2231749.0,1539907.0,,,11.3,,130000.0,<130K,,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,CORQ,82150.0,96820.5,0.8,2,2722226.0,188804.0,24.299999,2.0,1.0,1460251.0,96228.0,61809.0,1.329,,77.3,33.63,95853.03,1114.57,1.18,73.7
385,155944,2023-06-12,41,5312,3850.0,2023-03-13,2023-06-15,1208400,11.4,7.0,94,,81.0,28.0,0.0,0.0,0.0,0.0,1208400.0,978804.0,27407.0,27407.0,48.2,1.163,106000.0,<130K,2404.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,CORQ,31875.0,36886.5,1.6,7,858178.0,76712.0,25.799999,0.0,1.0,0.0,0.0,22141.0,1.44,2.12,71.59,29.75,75278.77,800.84,1.16,71.0
386,155943,2023-06-12,40,5313,2725.0,2023-03-14,2023-06-13,1488000,12.4,7.0,91,,60.0,32.96,0.0,0.0,0.0,0.0,1488000.0,892800.0,29427.0,29427.0,31.4,1.358,120000.0,<130K,2373.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,CORQ,39950.0,46751.5,1.5,6,778535.0,85110.0,31.4,0.0,1.0,0.0,0.0,24446.0,1.634,2.59,75.43,35.4,62785.08,689.95,1.17,52.300000000000004
387,155929,2023-06-12,22,5314,600.0,2023-03-15,2023-06-16,2016000,12.5,7.0,93,,70.0,28.8,467584.0,12578.0,1188578.0,27659.0,827422.0,579195.0,16681.0,44340.0,6.9,1.16,161280.0,>160k,3547.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,CORQ,51425.0,59321.50000000001,2.3,5,1304900.0,100206.0,28.549999,3.0,1.0,1188578.0,90291.0,30980.0,1.66,2.11,86.2,44.24,104392.0,1122.49,1.15,64.7
